Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-22 15:29,COALINDIA,255568.3437,largecap,metals & mining,mining / minerals / metals,3.2071,16676174
2026-09-22 15:29,MANKIND,100680.1595,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.7311,667075
2026-09-22 15:29,NTPCGREEN,76898.6846,largecap,power & utilities,power generation and supply,2.2463,10827047
2026-09-22 15:29,PHOENIXLTD,68988.8476,largecap,realty,construction,1.2649,421114
2026-09-22 15:29,RBLBANK,62313.9752,largecap,bank,banks - private sector,5.169,7366610
2026-09-22 15:29,SUNDARMFIN,51991.0513,largecap,financials,finance & investments,1.5472,90693
2026-09-22 15:29,STLTECH,41813.159,largecap,industrials,cables - telephone,3.1832,1444247
2026-09-22 15:29,IKS,30588.0628,largecap,i.t,computers - software - medium / small,4.8463,486580
2026-09-22 15:29,KSB,13968.3878,midcap,industrials,pumps,2.1866,145461
2026-09-22 15:29,INOXWIND,13393.8431,midcap,industrials,electric equipment,0.5161,10089416
2026-09-22 15:29,BLUESTONE,12884.8086,midcap,consumer discretionary,diamond cutting / jewellery,10.0479,3686322
2026-09-22 15:29,PCJEWELLER,12419.7741,midcap,consumer discretionary,diamond cutting / jewellery,6.1767,638501220
2026-09-22 15:29,KINGFA,8214.8472,midcap,plastic products,plastics products,1.7568,21396
2026-09-22 15:29,AARTIPHARM,7675.5928,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.4066,1401079
2026-09-22 15:29,SSWL,5686.0019,midcap,auto,auto ancillaries,0.8431,2427282
2026-09-22 15:29,SAATVIKGL,5485.852,midcap,industrials,electric equipment,3.5102,345259
2026-09-22 15:29,OPTIEMUS,5326.583,midcap,telecom,trading,20,8046819
2026-09-22 15:29,KDDL,4928.0755,smallcap,consumer discretionary,miscellaneous,-0.8411,35491
2026-09-22 15:29,TEXRAIL,4655.7513,smallcap,industrials,engineering,4.1685,4041975
2026-09-22 15:29,GREAVESCOT,4625.9496,smallcap,industrials,engines,0.5489,2267387
2026-09-22 15:29,TATVA,4119.8087,smallcap,chemicals,chemicals,-0.9653,53674
2026-09-22 15:29,INDSWFTLAB,3299.3215,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.8925,2018474
2026-09-22 15:29,BEPL,3187.8769,smallcap,energy,petrochemicals,1.6628,1665214
2026-09-22 15:29,BUILDPRO,3103.9137,smallcap,services,trading,2.4063,110920
2026-09-22 15:29,BLSE,2882.422,smallcap,i.t,computers - software - medium / small,3.42,1257827
2026-09-22 15:29,CHEMPLASTS,2864.4712,smallcap,chemicals,chemicals,9.6594,7329815
2026-09-22 15:29,DOLPHIN,2736.3133,smallcap,energy,oil drilling / allied services,5.8918,205636
