Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-22 15:29,ZSARACOM,10485,1126.8332,smallcap,financials,finance & investments,1.9743,9
2026-09-22 15:29,ESABINDIA,5654.5,8560.0584,midcap,industrials,electrodes - welding equipment,1.6814,6061
2026-09-22 15:29,THANGAMAYL,5119.5,15324.9905,midcap,consumer discretionary,diamond cutting / jewellery,3.8333,65238
2026-09-22 15:29,TITAN,4928.5,432795.753,largecap,consumer discretionary,diamond cutting / jewellery,1.0974,1238174
2026-09-22 15:29,NETWEB,4817,26864.6161,largecap,i.t,computers - hardware,2.0983,927925
2026-09-22 15:29,KEI,4575,43938.0335,largecap,industrials,cables - power,-0.4569,182004
2026-09-22 15:29,BANARISUG,3322.8,4144.8724,smallcap,fmcg,sugar,0.5264,756
2026-09-22 15:29,STYLAMIND,3309.3999,5415.7526,midcap,building materials,miscellaneous,3.5644,109057
2026-09-22 15:29,ASIANPAINT,2448.5,234073.0367,largecap,building materials,paints / varnishes,0.336,414715
2026-09-22 15:29,BETA,2105,2299.875,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.4653,20315
2026-09-22 15:29,ZENTEC,1673.8,15233.7889,midcap,aerospace & defence,miscellaneous,-0.7942,252218
2026-09-22 15:29,TECHM,1551.6,152742.0328,largecap,i.t,computers - software - large,-0.4427,1013719
2026-09-22 15:29,GABRIEL,1471.4,24726.5643,largecap,auto,auto ancillaries,14.0355,7891064
2026-09-22 15:29,SUMMITSEC,1404,1513.7123,smallcap,financials,finance & investments,1.1163,650
2026-09-22 15:29,IMFA,1252.8,6679.5183,midcap,metals & mining,mining / minerals / metals,1.1955,76934
2026-09-22 15:29,NAM-INDIA,1159,73308.0605,largecap,financials,finance & investments,1.0726,699444
2026-09-22 15:29,LODHA,1144,113696.9449,largecap,realty,construction,0.5272,647829
2026-09-22 15:29,IMPAL,1075,1344.3456,smallcap,auto,auto ancillaries,-0.2042,1353
2026-09-22 15:29,MIDWESTLTD,1018.3,3573.7734,smallcap,consumer discretionary,miscellaneous,3.0355,17524
2026-09-22 15:29,MAPMYINDIA,922,4931.2331,smallcap,i.t,computers - software - medium / small,2.3876,1688962
2026-09-22 15:29,GANESHHOU,736.8,6191.0745,midcap,realty,construction,-0.761,15648
2026-09-22 15:29,KIRLPNU,706.8,4641.2951,smallcap,industrials,compressors / drilling equipment,-1.0708,71425
2026-09-22 15:29,ICEMAKE,702.1,1094.6402,smallcap,industrials,engineering,1.2109,14608
2026-09-22 15:29,RAYMONDLSL,652.8,3936.5803,smallcap,textiles,textiles - products,1.0292,312338
2026-09-22 15:29,ARVSMART,588.2,2634.5993,smallcap,realty,construction,2.4025,71059
2026-09-22 15:29,KALYANKJIL,583.1,60053.843,largecap,consumer discretionary,diamond cutting / jewellery,0.2751,3440026
2026-09-22 15:29,VENTIVE,579.6,13002.429,midcap,services,hotels,4.1042,97386
2026-09-22 15:29,GLOSTERLTD,572.15,633.0676,smallcap,textiles,textiles - jute - yarn / products,-1.0977,393
2026-09-22 15:29,GALLANTT,545.7,13194.4485,midcap,metals & mining,steel - medium / small,-0.2103,516798
2026-09-22 15:29,JSWENERGY,518,94791.0575,largecap,power & utilities,power generation and supply,0.1934,1108603
2026-09-22 15:29,HINDCOPPER,508.2,48733.1755,largecap,metals & mining,mining / minerals / metals,0.8433,7778716
2026-09-22 15:29,PRADPME,498.85,820.4977,smallcap,industrials,castings & forgings,4.9989,31261
2026-09-22 15:29,SUNTV,490.1,18031.3418,midcap,media,entertainment / electronic media software,7.114,3413835
2026-09-22 15:29,TRANSRAILL,477.15,5560.8846,midcap,realty,engineering - turnkey services,15.198,23971640
2026-09-22 15:29,BORORENEW,474.7,6972.8282,midcap,building materials,glass & glass products,0.2005,666860
2026-09-22 15:29,SHAKTIPUMP,469.1,5811.4272,midcap,industrials,pumps,-0.3928,446914
2026-09-22 15:29,VAML,425.35,161518.5787,largecap,metals & mining,aluminium and aluminium products,2.9779,8507810
2026-09-22 15:29,PANACEABIO,382.65,2303.9468,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.728,149585
2026-09-22 15:29,BAJAJST,348.05,718.016,smallcap,industrials,engineering,0.8256,5127
2026-09-22 15:29,NTPC,327.8,316499.1826,largecap,power & utilities,power generation and supply,0.4289,6219007
2026-09-22 15:29,NIPPOBATRY,325.55,238.6125,smallcap,industrials,dry cells,2.3259,7961
2026-09-22 15:29,PRAJIND,317.55,5737.7255,midcap,industrials,engineering,1.7299,502874
2026-09-22 15:29,VIPIND,297.2,4203.3141,smallcap,plastic products,moulded luggage,0.4393,297936
