Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-07 15:29,CGPOWER,140330.6511,largecap,industrials,electric equipment,0.4489,3937949
2026-09-07 15:29,MCX,83520.0289,largecap,financials,miscellaneous,1.6731,1889368
2026-09-07 15:29,SBICARD,62640.025,largecap,financials,finance & investments,2.4915,2781077
2026-09-07 15:29,SUNDARMFIN,51648.8514,largecap,financials,finance & investments,1.2821,49899
2026-09-07 15:29,CPPLUS,43658.8907,largecap,consumer discretionary,trading,1.3038,170197
2026-09-07 15:29,REDINGTON,29027.2846,largecap,services,trading,1.8583,5166393
2026-09-07 15:29,SYRMA,28101.1866,largecap,consumer discretionary,electronics - components,12.1801,13079561
2026-09-07 15:29,MTARTECH,22026.9431,largecap,aerospace & defence,engineering,4.9993,176047
2026-09-07 15:29,AVALON,14675.8701,midcap,consumer discretionary,electronics - components,7.0973,1652753
2026-09-07 15:29,BALRAMCHIN,14590.1133,midcap,fmcg,sugar,3.0336,5509645
2026-09-07 15:29,APOLLO,14451.505,midcap,aerospace & defence,electronics - components,3.8699,11691954
2026-09-07 15:29,CARTRADE,14407.871,midcap,consumer discretionary,miscellaneous,5.9896,1233314
2026-09-07 15:29,NSLNISP,13486.6481,midcap,metals & mining,steel - large,-0.3259,5748765
2026-09-07 15:29,BLUESTONE,12843.6601,midcap,consumer discretionary,diamond cutting / jewellery,3.2335,1213108
2026-09-07 15:29,KRN,10333.9312,midcap,industrials,engineering,2.9581,329624
2026-09-07 15:29,ELANTAS,9686.8346,midcap,chemicals,chemicals,6.8336,17387
2026-09-07 15:29,LOTUSDEV,9444.5857,midcap,realty,construction,3.3428,1307102
2026-09-07 15:29,NESCO,7381.3854,midcap,realty,construction,2.711,114449
2026-09-07 15:29,NEPHROPLUS,6994.2497,midcap,healthcare,healthcare,1.9798,189382
2026-09-07 15:29,SUPRIYA,6863.9756,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.5955,1225649
2026-09-07 15:29,AJAXENGG,6663.6241,midcap,industrials,engineering,2.3607,123620
2026-09-07 15:29,IONEXCHANG,6001.5969,midcap,realty,engineering - turnkey services,7.3069,4902160
2026-09-07 15:29,CENTUM,5560.1641,midcap,aerospace & defence,electronics - components,16.1813,827315
2026-09-07 15:29,ARTEMISMED,5268.4319,midcap,healthcare,healthcare,3.2151,782569
2026-09-07 15:29,THOMASCOOK,5251.799,midcap,miscellaneous,travel agencies,0.7792,1879256
2026-09-07 15:29,CARERATING,5225.101,midcap,financials,miscellaneous,-0.512,92927
2026-09-07 15:29,MSTCLTD,5168.768,midcap,i.t,trading,7.0076,1016067
2026-09-07 15:29,SOTL,5078.6127,midcap,energy,petrochemicals,-4.7249,2433195
2026-09-07 15:29,DEEDEV,4952.636,smallcap,metals & mining,steel - medium / small,2.8561,299886
2026-09-07 15:29,BOSCH-HCIL,4945.478,smallcap,consumer discretionary,air-conditioners,1.6659,64899
2026-09-07 15:29,SINDHUTRAD,4657.5463,smallcap,transportation,miscellaneous,-0.1187,1799387
2026-09-07 15:29,SWARAJENG,4322.679,smallcap,industrials,engines,2.5353,28465
2026-09-07 15:29,PITTIENG,4085.0378,smallcap,industrials,engineering,8.4155,1699396
2026-09-07 15:29,UNICHEMLAB,3873.7244,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.5533,309037
2026-09-07 15:29,GREENPLY,3805.7653,smallcap,building materials,miscellaneous,-0.8205,389935
2026-09-07 15:29,HERITGFOOD,3548.0551,smallcap,fmcg,food - processing - indian,0.4708,1306175
2026-09-07 15:29,VENUSPIPES,3378.7975,smallcap,metals & mining,steel - medium / small,10.6928,603283
2026-09-07 15:29,HIKAL,2740.9757,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,9.3117,31089358
2026-09-07 15:29,JISLJALEQS,2206.001,smallcap,plastic products,plastics products,5.3126,17973234
2026-09-07 15:29,KABRAEXTRU,2025.4518,smallcap,industrials,engineering,9.5571,759426
2026-09-07 15:29,SHANTIGOLD,1967.1396,smallcap,consumer discretionary,diamond cutting / jewellery,5.6097,4067799
2026-09-07 15:29,VIDHIING,1736.8374,smallcap,chemicals,dyes and pigments,0.3595,11998
2026-09-07 15:29,SMCGLOBAL,1701.375,smallcap,financials,finance & investments,4.5538,3923881
2026-09-07 15:29,SDBL,1538.4697,smallcap,fmcg,breweries & distilleries,1.3784,1759825
2026-09-07 15:29,GNRL,1522.8279,smallcap,energy,oil drilling / allied services,14.798,3632929
2026-09-07 15:29,ARFIN,1471.9349,smallcap,metals & mining,aluminium and aluminium products,9.2045,4760846
2026-09-07 15:29,SESHAPAPER,1470.0553,smallcap,building materials,paper,3.9813,250778
2026-09-07 15:29,IMPAL,1391.0208,smallcap,auto,auto ancillaries,-0.0359,6049
2026-09-07 15:29,DCW,1357.1228,smallcap,energy,petrochemicals,4.3715,5474375
2026-09-07 15:29,LINCOLN,1243.4455,smallcap,healthcare,pharmaceuticals - indian - formulations,1.8605,75014
2026-09-07 15:29,TNPL,1077.9551,smallcap,building materials,paper,2.4077,2376677
2026-09-07 15:29,DVL,1015.893,smallcap,services,trading,2.8099,40018
2026-09-07 15:29,CONSOFINVT,931.9691,smallcap,financials,finance & investments,4.9948,29631
2026-09-07 15:29,GANESHBE,887.1256,smallcap,miscellaneous,miscellaneous,4.9988,327639
2026-09-07 15:29,PDMJEPAPER,885.1239,smallcap,building materials,paper,8.8071,5921103
2026-09-07 15:29,RITCO,863.8348,smallcap,transportation,miscellaneous,5.9642,574280
2026-09-07 15:29,ZUARIIND,823.3008,smallcap,fmcg,sugar,1.4288,98022
2026-09-07 15:29,SYSTMTXC,822.3684,smallcap,financials,finance & investments,4.9975,10694
2026-09-07 15:29,ANUHPHR,812.8166,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,11.3317,1069062
2026-09-07 15:29,MMP,764.6833,smallcap,metals & mining,aluminium and aluminium products,10.0953,388765
2026-09-07 15:29,EMAMIPAP,701.305,smallcap,building materials,paper,4.6756,111945
2026-09-07 15:29,CHEVIOT,677.307,smallcap,textiles,textiles - jute - yarn / products,4.9767,14214
2026-09-07 15:29,SATIA,633.6,smallcap,building materials,paper,7.6231,793900
2026-09-07 15:29,SOFTTECH,585.7301,smallcap,i.t,computers - software - medium / small,2.1978,7493
2026-09-07 15:29,UNIVPHOTO,536.8215,smallcap,consumer discretionary,photographic and allied products,4.9959,5224
