Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-07 15:29,MVGJL,215.88,215.88,878.7655,smallcap,diamond cutting / jewellery,consumer discretionary,20,33.5938
2026-09-07 15:29,PITTIENG,1176.2,1176.2,4085.0378,smallcap,engineering,industrials,8.4155,25.5344
2026-09-07 15:29,RML,1388.2,1388.2,3581.4966,smallcap,auto ancillaries,auto,7.1225,18.8591
2026-09-07 15:29,ANUHPHR,90.29,90.4,812.8166,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,11.3317,18.5217
2026-09-07 15:29,PKTEA,963.15,963.15,248.4907,smallcap,tea,fmcg,19.9963,17.7231
2026-09-07 15:29,JINDWORLD,58.52,58.52,5765.9641,midcap,textiles - products,textiles,1.7562,15.2639
2026-09-07 15:29,CINELINE,98.71,98.71,362.9462,smallcap,entertainment / electronic media software,media,3.6543,14.1513
2026-09-07 15:29,CENTUM,4376.8999,4376.8999,5560.1641,midcap,electronics - components,aerospace & defence,16.1813,12.9846
2026-09-07 15:29,MOTOGENFIN,31.37,31.37,111.1858,smallcap,miscellaneous,realty,9.2651,12.8148
2026-09-07 15:29,MMP,444.95,444.95,764.6833,smallcap,aluminium and aluminium products,metals & mining,10.0953,9.64
2026-09-07 15:29,MUKKA,32.15,32.15,940.2,smallcap,food - processing - indian,fmcg,2.5846,9.4086
2026-09-07 15:29,BODALCHEM,171.18,171.18,1959.9415,smallcap,dyes and pigments,chemicals,9.9987,9.0724
2026-09-07 15:29,SOLARA,697.05,697.05,3083.6439,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,9.0589,8.9965
2026-09-07 15:29,NRAIL,589.95,589.95,993.9154,smallcap,paper,building materials,1.0188,8.3978
2026-09-07 15:29,SYRMA,1634.8,1634.8,28101.1866,largecap,electronics - components,consumer discretionary,12.1801,8.17
2026-09-07 15:29,KABRAEXTRU,634.5,634.5,2025.4518,smallcap,engineering,industrials,9.5571,7.3482
2026-09-07 15:29,NIACL,231.2,231.2,37889.168,largecap,finance & investments,financials,0.5611,7.052
2026-09-07 15:29,SKIPPER,604.4,604.4,7218.9528,midcap,engineering,industrials,2.2501,6.9387
2026-09-07 15:29,AKSHARCHEM,463.9,463.9,357.3524,smallcap,dyes and pigments,chemicals,4.2823,6.1849
2026-09-07 15:29,INDORAMA,73.56,73.88,1905.0815,smallcap,textiles - manmade,textiles,0.8224,6.0817
2026-09-07 15:29,LANCORHOL,40.12,40.35,296.7765,smallcap,construction,realty,-0.57,5.9832
2026-09-07 15:29,AEROENTER,154.73,154.73,1604.7815,smallcap,steel - medium / small,metals & mining,9.1108,5.9366
2026-09-07 15:29,SREEL,279.4,279.4,614.8119,smallcap,trading,consumer discretionary,5.2275,5.8333
2026-09-07 15:29,IFCI,102.51,102.51,27314.9587,largecap,finance - term-lending institutions,financials,1.1146,5.8056
2026-09-07 15:29,RAYMOND,772.4,772.4,4932.1149,smallcap,transport - airlines,transportation,4.2586,5.466
