Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-11 15:29,DIGJAMLMTD,68.42,68.42,136.84,smallcap,textiles - products,textiles,36.9496,65.434
2026-09-11 15:29,AHCL,19.57,19.57,1040.1749,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,24.8087,31.6581
2026-09-11 15:29,RAYMOND,1002.8,1002.8,6676.0137,midcap,transport - airlines,transportation,35.358,21.6369
2026-09-11 15:29,FILATEX,87.41,87.41,3881.5143,smallcap,textiles - manmade,textiles,12.4678,18.8003
2026-09-11 15:29,TEXMOPIPES,60.08,60.08,175.4036,smallcap,plastics products,plastic products,29.9589,18.175
2026-09-11 15:29,SMSPHARMA,463.45,463.45,4340.3033,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,18.0764,17.6073
2026-09-11 15:29,RACLGEAR,1756.7,1756.7,2070.812,smallcap,auto ancillaries,auto,11.4587,13.7043
2026-09-11 15:29,SUBEXLTD,20.8,20.8,1168.9661,smallcap,computers - software - medium / small,i.t,20.3704,12.8679
2026-09-11 15:29,AMDIND,64.03,64.03,122.7247,smallcap,packaging,industrials,6.1505,12.119
2026-09-11 15:29,BIRLACABLE,392.35,392.35,1177.05,smallcap,cables - telephone,industrials,4.196,10.9964
2026-09-11 15:29,QUADFUTURE,478.5,478.5,1914,smallcap,cables - power,industrials,14.5011,8.6755
2026-09-11 15:29,GRANULES,909.3,909.3,22532.174,largecap,pharmaceuticals - indian - bulk drugs & formln,healthcare,7.1909,7.0855
2026-09-11 15:29,CORDSCABLE,373.4,373.4,482.7233,smallcap,cables - power,industrials,17.7918,6.9788
2026-09-11 15:29,GAYAPROJ,26.03,26.03,1208.5703,smallcap,construction,realty,19.6232,6.6147
2026-09-11 15:29,FINCABLES,1424,1424,21778.5627,largecap,cables - power,industrials,16.7022,5.7767
2026-09-11 15:29,MANAKSIA,70.95,71.37,464.9641,smallcap,trading,services,12.5297,5.5146
2026-09-11 15:29,MAHSEAMLES,728.9,728.9,9767.2055,midcap,steel - medium / small,metals & mining,5.9294,5.3355
2026-09-11 15:29,SETL,468.15,468.15,9339.2022,midcap,engineering,industrials,14.4761,5.1139
2026-09-11 15:29,WABAG,2277.8999,2277.8999,14203.7944,midcap,engineering - turnkey services,realty,13.594,4.9118
2026-09-11 15:29,SOLARA,749.15,749.15,3614.35,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,17.2104,4.5512
2026-09-11 15:29,INDORAMA,86.5,86.5,2258.6288,smallcap,textiles - manmade,textiles,18.5581,4.5031
2026-09-11 15:29,KABRAEXTRU,723.15,723.15,2529.0606,smallcap,engineering,industrials,24.864,4.3273
2026-09-11 15:29,PLAZACABLE,62.97,62.97,275.5068,smallcap,cables - power,industrials,2.6908,4.0622
2026-09-11 15:29,VSSL,397.45,397.45,3842.7723,smallcap,steel - medium / small,metals & mining,9.1446,3.7677
2026-09-11 15:29,YUKEN,1113.75,1113.75,1512.918,smallcap,engineering,industrials,10.185,3.5429
2026-09-11 15:29,VENUSPIPES,2020.1,2020.1,4184.8614,smallcap,steel - medium / small,metals & mining,23.8565,3.4206
2026-09-11 15:29,MUKKA,32.17,32.17,965.1,smallcap,food - processing - indian,fmcg,2.6484,3.3215
2026-09-11 15:29,VALIANTLAB,127.91,127.91,694.7112,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,20.704,3.0158
2026-09-11 15:29,VENKEYS,1787.2,1787.2,2517.6887,smallcap,miscellaneous,fmcg,7.6886,2.7552
2026-09-11 15:29,PAYTM,1807.5,1807.5,115740.9138,largecap,miscellaneous,i.t,8.9183,2.6462
2026-09-11 15:29,SPECTRUM,3022.5,3022.5,4749.5081,smallcap,electric equipment,industrials,27.6178,2.6274
2026-09-11 15:29,AKSHOPTFBR,8.78,8.79,142.8488,smallcap,cables - telephone,industrials,18.1696,2.4866
2026-09-11 15:29,VALIANTORG,396.3,396.3,1111.0116,smallcap,chemicals,chemicals,23.7471,2.3788
2026-09-11 15:29,KROSS,239.07,239.07,1542.2268,smallcap,auto ancillaries,auto,12.9981,2.2332
2026-09-11 15:29,MANAKSTEEL,117.91,117.91,772.712,smallcap,steel - medium / small,metals & mining,9.8882,2.2098
2026-09-11 15:29,WSTCSTPAPR,713.8,713.8,4714.5711,smallcap,paper,building materials,9.7732,2.0168
2026-09-11 15:29,STLNETWORK,36.6,36.6,1786.36,smallcap,telecommunications - service provider,telecom-service,26.7752,1.9921
2026-09-11 15:29,IL&FSENGG,38.54,39.09,505.3406,smallcap,construction,realty,4.8708,1.9567
2026-09-11 15:29,RCOM,1.01,1.47,279.3188,smallcap,telecommunications - service provider,telecom-service,24.6914,1.9442
2026-09-11 15:29,FCL,57.72,58.71,6721.4992,midcap,chemicals,chemicals,12.0559,1.8176
2026-09-11 15:29,SMARTLINK,230.3,230.59,229.7243,smallcap,computers - hardware,i.t,7.7125,1.7573
2026-09-11 15:29,KAPSTON,588.2,588.4,1790.021,smallcap,miscellaneous,miscellaneous,0.7106,1.5948
2026-09-11 15:29,PAISALO,84.23,84.23,7660.9027,midcap,finance & investments,financials,13.6707,1.5632
2026-09-11 15:29,SAKAR,1158.55,1158.55,2577.7633,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,14.2667,1.5614
2026-09-11 15:29,GLOBAL,126.91,126.91,645.9909,smallcap,miscellaneous,services,5.3632,1.5528
2026-09-11 15:29,HATSUN,1224.4,1224.4,27273.2979,largecap,food - processing - indian,fmcg,4.757,1.4192
2026-09-11 15:29,RISHABH,829.6,829.6,3197.7772,smallcap,electric equipment,industrials,12.3434,1.4111
2026-09-11 15:29,SIGMAADV,832.45,832.45,15774.6091,midcap,electronics - components,aerospace & defence,9.1881,1.2866
2026-09-11 15:29,LOTUSDEV,209.27,209.27,10227.5211,midcap,construction,realty,8.2898,1.2748
2026-09-11 15:29,BAIDFIN,11.88,12.47,192.5655,smallcap,finance & investments,financials,17.3913,1.1868
2026-09-11 15:29,ZIMLAB,139.22,139.22,745.5097,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,10.9323,1.17
2026-09-11 15:29,SUNDRMFAST,1270,1270,26686.303,largecap,auto ancillaries,auto,4.7595,1.1415
2026-09-11 15:29,EBGNG,679.65,679.65,7748.7928,midcap,trading,services,13.0395,1.1226
2026-09-11 15:29,REDINGTON,393.7,393.7,30778.4593,largecap,trading,services,6.0329,1.1036
2026-09-11 15:29,LAURUSLABS,1969,1969,106375.1429,largecap,pharmaceuticals - indian - bulk drugs & formln,healthcare,7.0109,1.0719
2026-09-11 15:29,SMLMAH,6583,6583,9526.6846,midcap,automobiles - lcvs / hcvs,auto,4.5169,1.0519
2026-09-11 15:29,ROLLT,4.75,4.8,118.8118,smallcap,packaging,industrials,8.6957,0.9895
2026-09-11 15:29,MAXESTATES,560.45,560.45,9163.2045,midcap,construction,realty,3.385,0.8668
2026-09-11 15:29,NITIRAJ,233.25,233.25,239.1046,smallcap,electronics - components,consumer discretionary,6.4145,0.8659
2026-09-11 15:29,RGL,155.49,156.48,1669.4724,smallcap,diamond cutting / jewellery,consumer discretionary,4.1739,0.798
2026-09-11 15:29,IDEA,14.97,15.6,162189.5234,largecap,telecommunications - service provider,telecom-service,-0.3329,0.7566
2026-09-11 15:29,SBC,48.33,48.68,2301.4263,smallcap,textiles - products,textiles,5.6163,0.7256
2026-09-11 15:29,ESSENTIA,1.06,1.92,186.06,smallcap,trading,services,0.9524,0.6188
2026-09-11 15:29,STLTECH,897.4,897.4,46117.0392,largecap,cables - telephone,industrials,19.8291,0.5835
2026-09-11 15:29,FILATFASH,0.18,0.64,150.0133,smallcap,textiles - products,textiles,0,0.4571
2026-09-11 15:29,NDL,2.86,3.62,412.2609,smallcap,textiles - products,textiles,1.0601,0.4211
2026-09-11 15:29,SIKKO,5.83,6.21,254.6544,smallcap,pesticides / agrochemicals - indian,chemicals,7.7634,0.42
2026-09-11 15:29,GATECH,0.73,1.1,116.6352,smallcap,computers - software - medium / small,i.t,-19.7802,0.4058
2026-09-11 15:29,DIACABS,369.05,369.05,22071.8125,largecap,cables - power,industrials,11.2266,0.3976
2026-09-11 15:29,EIMCOELECO,2325.5,2325.5,1341.4379,smallcap,engineering,industrials,3.1538,0.3874
2026-09-11 15:29,GTLINFRA,1.16,1.61,1485.857,smallcap,transmisson line towers / equipment,telecom,0,0.3704
2026-09-11 15:29,SWANDEF,2727.8999,2727.8999,14371.1637,midcap,miscellaneous,transportation,8.2414,0.153
2026-09-11 15:29,SADHNANIQ,2.84,3.32,861.1432,smallcap,chemicals,chemicals,4.4118,0.1152
