Date,Symbol,% change
2026-09-23 15:29,SWANDEF,113214.2815
2026-09-23 15:29,UEL,46695.1225
2026-09-23 15:29,MBECL,9648.6667
2026-09-23 15:29,WAAREEINDO,7532.8359
2026-09-23 15:29,ARIHANT,3199.6337
2026-09-23 15:29,CUPID,2153.9096
2026-09-23 15:29,SIGMAADV,1735.2273
2026-09-23 15:29,STLTECH,930.6668
2026-09-23 15:29,BHAGYANGR,497.7282
2026-09-23 15:29,BLISSGVS,482.1815
2026-09-23 15:29,MTARTECH,443.8701
2026-09-23 15:29,VENUSREM,428.7759
2026-09-23 15:29,ROSSTECH,414.9352
2026-09-23 15:29,QPOWER,395.1775
2026-09-23 15:29,MAHASTEEL,367.1109
2026-09-23 15:29,SAKAR,367.0027
2026-09-23 15:29,SALSTEEL,362.568
2026-09-23 15:29,INDSWFTLAB,352.9241
2026-09-23 15:29,BAFNAPH,349.8062
2026-09-23 15:29,KOVAI,314.8904
2026-09-23 15:29,SMLMAH,314.4073
2026-09-23 15:29,KMEW,307.795
2026-09-23 15:29,TFCILTD,302.932
2026-09-23 15:29,DIACABS,299.9682
2026-09-23 15:29,KAPSTON,293.6706
2026-09-23 15:29,KRISHANA,292.5516
2026-09-23 15:29,SBC,285.9177
2026-09-23 15:29,TDPOWERSYS,285.4481
2026-09-23 15:29,SANSERA,283.2483
2026-09-23 15:29,COMSYN,281.4196
2026-09-23 15:29,LUMAXTECH,276.0736
2026-09-23 15:29,SYRMA,268.535
2026-09-23 15:29,PFOCUS,268.4699
2026-09-23 15:29,PRECWIRE,265.8063
2026-09-23 15:29,GAYAPROJ,264.555
2026-09-23 15:29,WHEELS,262.3908
2026-09-23 15:29,MODISONLTD,256.9379
2026-09-23 15:29,TBZ,253.6517
2026-09-23 15:29,MANINDS,236.2413
2026-09-23 15:29,IZMO,234.9461
2026-09-23 15:29,LAURUSLABS,233.9627
2026-09-23 15:29,MENONBE,231.0076
2026-09-23 15:29,WELCORP,229.2871
2026-09-23 15:29,IOLCP,226.4855
2026-09-23 15:29,APARINDS,226.4576
2026-09-23 15:29,BGRENERGY,225.75
2026-09-23 15:29,APOLLO,224.4067
2026-09-23 15:29,SHILPAMED,220.2284
2026-09-23 15:29,E2E,216.7673
2026-09-23 15:29,RPEL,215.8992
2026-09-23 15:29,MCX,214.0065
2026-09-23 15:29,BODALCHEM,211.5709
2026-09-23 15:29,RISHABH,206.8602
2026-09-23 15:29,NETWEB,205.6667
2026-09-23 15:29,AVALON,204.501
2026-09-23 15:29,KIRLOSENG,204.3747
2026-09-23 15:29,WELINV,204.2159
2026-09-23 15:29,STALLION,204.1638
2026-09-23 15:29,UNIVCABLES,202.577
2026-09-23 15:29,BAJAJCON,202.5419
2026-09-23 15:29,RPTECH,202.4399
2026-09-23 15:29,GLOBAL,199.6434
2026-09-23 15:29,MBAPL,199.6065
2026-09-23 15:29,AEROFLEX,197.8553
2026-09-23 15:29,PVP,197.6573
2026-09-23 15:29,NOVARTIND,196.4035
2026-09-23 15:29,UNIVPHOTO,195.832
2026-09-23 15:29,GVT&D,195.2343
2026-09-23 15:29,UNITEDPOLY,194.6761
2026-09-23 15:29,CENTUM,191.3696
2026-09-23 15:29,DEEDEV,190.5737
2026-09-23 15:29,IRISDOREME,190.2322
2026-09-23 15:29,FILATEX,185.2046
2026-09-23 15:29,JAYNECOIND,183.3747
2026-09-23 15:29,INDORAMA,183.2059
2026-09-23 15:29,PARAS,179.3972
2026-09-23 15:29,ONIDA,179.0887
2026-09-23 15:29,GVPIL,174.1472
2026-09-23 15:29,NRAIL,172.3547
2026-09-23 15:29,SUVEN,171.7193
2026-09-23 15:29,NRL,171.312
2026-09-23 15:29,BHARATSE,170.2321
2026-09-23 15:29,YATHARTH,167.603
2026-09-23 15:29,MACPOWER,167.4328
2026-09-23 15:29,SETL,166.0652
2026-09-23 15:29,HFCL,165.896
2026-09-23 15:29,UNIPARTS,164.4963
2026-09-23 15:29,ACUTAAS,164.1042
2026-09-23 15:29,INDOBORAX,163.7717
2026-09-23 15:29,HAPPYFORGE,163.1823
2026-09-23 15:29,RRKABEL,162.9472
2026-09-23 15:29,PAISALO,161.7724
2026-09-23 15:29,HIRECT,160.8229
2026-09-23 15:29,THANGAMAYL,159.6255
2026-09-23 15:29,SKMEGGPROD,159.3993
2026-09-23 15:29,DATAPATTNS,156.7953
2026-09-23 15:29,TIRUPATIFL,154.3506
2026-09-23 15:29,SBCL,153.5922
2026-09-23 15:29,DIVGIITTS,153.0038
2026-09-23 15:29,KABRAEXTRU,151.1911
2026-09-23 15:29,RUBYMILLS,150.8315
2026-09-23 15:29,NGLFINE,150.6997
2026-09-23 15:29,UFBL,150.5552
2026-09-23 15:29,POWERINDIA,150.5288
2026-09-23 15:29,RBLBANK,149.8103
2026-09-23 15:29,SJS,149.7699
2026-09-23 15:29,NRBBEARING,149.5503
2026-09-23 15:29,MOREPENLAB,147.0719
2026-09-23 15:29,TI,146.7793
2026-09-23 15:29,SENORES,146.5514
2026-09-23 15:29,MARINE,146.0276
2026-09-23 15:29,SPORTKING,145.4799
2026-09-23 15:29,TATVA,144.8499
2026-09-23 15:29,DOLPHIN,140.7019
2026-09-23 15:29,FCL,140.0085
2026-09-23 15:29,GABRIEL,139.1126
2026-09-23 15:29,THYROCARE,138.8137
2026-09-23 15:29,YASHO,137.3758
2026-09-23 15:29,SKYGOLD,136.7974
2026-09-23 15:29,RAYMOND,136.6058
2026-09-23 15:29,RATNAVEER,136.225
2026-09-23 15:29,ACMESOLAR,135.4503
2026-09-23 15:29,BIRLACABLE,135.3056
2026-09-23 15:29,ASTRAMICRO,135.2397
2026-09-23 15:29,CEMPRO,135.0874
2026-09-23 15:29,SHRIPISTON,134.3625
2026-09-23 15:29,KANPRPLA,131.1393
2026-09-23 15:29,KANORICHEM,131.0638
2026-09-23 15:29,ANANDRATHI,130.4521
2026-09-23 15:29,SILVERTUC,129.0955
2026-09-23 15:29,CHENNPETRO,128.2192
2026-09-23 15:29,CRAFTSMAN,127.3514
2026-09-23 15:29,BHAGERIA,126.4534
2026-09-23 15:29,HINDCOPPER,126.4401
2026-09-23 15:29,LUMAXIND,125.9084
2026-09-23 15:29,RACLGEAR,123.9067
2026-09-23 15:29,SMSPHARMA,123.1953
2026-09-23 15:29,BIL,122.1876
2026-09-23 15:29,LOKESHMACH,120.3988
2026-09-23 15:29,BBOX,119.9484
2026-09-23 15:29,AXISCADES,119.9274
2026-09-23 15:29,INDIAGLYCO,118.5936
2026-09-23 15:29,GOODLUCK,118.5554
2026-09-23 15:29,TMB,118.3412
